ISPC,DEC,name,operator,city,device,country,country_ch
3-186-0,7632,"New York, NY","New Global Telecom, Inc",New York,,United States,美国
3-186-1,7633,"Brooklyn, NY","World-Link, Inc",,,United States,美国
3-186-2,7634,"Atlanta, GA",AT&T,Atlanta,,United States,美国
3-186-3,7635,"New York, NY","World Discount Telecommunications, Inc (WDT)",New York,,United States,美国
3-186-4,7636,"New York, NY","Deutsche Telekom North America, Inc.",New York,,United States,美国
3-186-5,7637,"New York, NY","iBasis, Inc",New York,,United States,美国
3-186-6,7638,"Los Angeles, CA","iBasis, Inc",Los Angeles,,United States,美国
3-186-7,7639,"New York, NY","Vivavoip, Inc",New York,,United States,美国
3-187-0,7640,"Oak Hill, VA",Global One Communications,,,United States,美国
3-187-1,7641,"Newark, NJ",Global Connect Partners L.L.C.,Newark,,United States,美国
3-187-2,7642,"Jersey City, NJ","ITXC Data Transport Services, LLC",Jersey City,,United States,美国
3-187-3,7643,"Miami, FL","Tricom USA, Inc",Miami,,United States,美国
3-187-4,7644,"Newark, NJ",Integration Services International (ISI),Newark,,United States,美国
3-187-5,7645,"Holmdale, NJ","Sakon, LLC",,,United States,美国
3-187-6,7646,"Ft. Lauderdale, FL",Wholesale Telecom Corporation,,,United States,美国
3-187-7,7647,"Jersey City, NJ",LC Communications,Jersey City,,United States,美国
3-188-0,7648,"New York, NY","ITC, Inc",New York,,United States,美国
3-188-1,7649,"Newark, NJ",IDT Corporation,Newark,,United States,美国
3-188-2,7650,"Los Angeles, CA",Telstra Inc,Los Angeles,,United States,美国
3-188-3,7651,"Rockledge, FL","SuperTel Network, Inc",,,United States,美国
3-188-4,7652,"New York, NY",Worldwide Communications Network LLC,New York,,United States,美国
3-188-5,7653,"Longview, TX",Network Communication International Corp,,,United States,美国
3-188-6,7654,"New York, NY",Total Telecom International Inc,New York,,United States,美国
3-189-0,7656,"New York, NY","Fusion Telecommunications International, Inc",New York,,United States,美国
3-189-1,7657,"Newark, New Jersey",IDT Corporation,Newark,,United States,美国
3-189-2,7658,"Los Angeles, CA","Net Telephone Marketing, Inc",Los Angeles,,United States,美国
3-189-3,7659,"Los Angeles, CA","Net Telephone Marketing, Inc",Los Angeles,,United States,美国
3-189-4,7660,"Houston, TX",AT&T,Houston,,United States,美国
3-189-5,7661,"New York, NY",AT&T,New York,,United States,美国
3-189-6,7662,"New York, NY","Deutsche Telekom North America, Inc.",New York,,United States,美国
3-189-7,7663,"Anaheim, CA",Ameritech Global Gateway Services (AGGS),,,United States,美国
3-190-0,7664,"Los Angeles, CA","Vertex Group, Inc",Los Angeles,,United States,美国
3-190-1,7665,"Chicago, IL","Vertex Group, Inc",Chicago,,United States,美国
3-190-2,7666,"Los Angeles, CA",OneSuite Corporation,Los Angeles,,United States,美国
3-190-3,7667,"New York, NY",OneSuite Corporation,New York,,United States,美国
3-190-4,7668,"Los Angeles (2), CA",TNZI USA LLC,Los Angeles,,United States,美国
3-190-5,7669,"Jersey City, NJ","InterSviaz, Inc",Jersey City,,United States,美国
3-190-6,7670,"Los Angeles, CA","New Global Telecom, Inc",Los Angeles,,United States,美国
3-190-7,7671,"New York, NY","Deutsche Telekom North America, Inc.",New York,,United States,美国
3-191-1,7673,"New York, NY","T-Systems North America, Inc",New York,,United States,美国
3-191-2,7674,"Newark, NJ","Global Crossing Telecommunications, Inc",Newark,,United States,美国
3-191-3,7675,"Atlanta, GA",BellSouth International,Atlanta,,United States,美国
3-191-4,7676,"Charlotte, NC",BellSouth International,Charlotte,,United States,美国
3-191-5,7677,"Portland, OR",Digital Communications Consulting LLC,Portland,,United States,美国
3-191-6,7678,"Los Angeles, CA",ComNet (USA) LLC,Los Angeles,,United States,美国
3-191-7,7679,"Boca Raton, FL","Telefonica International Wholesale Services USA, Inc",,,United States,美国
3-192-2,7682,"New York, NY","Level 3 Communications, LLC",New York,,United States,美国
3-192-3,7683,"Miami, FL","LD Telecommunications, Inc",Miami,,United States,美国
3-192-4,7684,"Dallas, TX",IP Deliver,Dallas,,United States,美国
3-192-5,7685,"Los Angeles, CA",China Telecom (USA) Corporation,Los Angeles,,United States,美国
3-192-6,7686,"Madison, WI",Digital Communications Consulting LLC,Madison,,United States,美国
3-192-7,7687,"New York, NY","Reliance Communications, Inc",New York,,United States,美国
3-193-0,7688,"Los Angeles, CA","Reliance Communications, Inc",Los Angeles,,United States,美国
3-193-1,7689,"New York, NY","Sirius Telecommunications, Inc",New York,,United States,美国
3-193-2,7690,"Miami, FL",Orbitel S.A. E.S.P.,Miami,,United States,美国
3-193-3,7691,"New York, NY",Orbitel S.A. E.S.P.,New York,,United States,美国
3-193-4,7692,"Los Angeles, CA",ComNet (USA) LLC,Los Angeles,,United States,美国
3-193-5,7693,"New York, NY",Novolink Communications Inc,New York,,United States,美国
3-193-6,7694,"Dallas, TX",Verisign Inc,Dallas,,United States,美国
3-193-7,7695,"San Antonio, TX",Verisign Inc,San Antonio,,United States,美国
3-194-0,7696,"Atlanta, GA",Digital Communications Consulting LLC,Atlanta,,United States,美国
3-194-1,7697,"Los Angeles, CA",New World Telecom International Inc,Los Angeles,,United States,美国
3-194-2,7698,"Los Angeles, CA",China Netcom (USA) Operations Ltd,Los Angeles,,United States,美国
3-194-3,7699,"Temple Terrace (7), FL","TSI Telecommunication Services, Inc",,,United States,美国
3-194-4,7700,"Miami, FL","Latin Node, Inc",Miami,,United States,美国
3-194-5,7701,"Anaheim, CA","Global Crossing Telecommunications, Inc",,,United States,美国
3-194-6,7702,"Tampa, FL","Global Crossing Telecommunications, Inc",Tampa,,United States,美国
3-194-7,7703,"New York, NY",ComoreTel Holdings Ltd,New York,,United States,美国
3-195-0,7704,"Los Angeles, CA",China Unicom USA Corporation,Los Angeles,,United States,美国
3-195-1,7705,"New York, NY","Telco Group, Inc",New York,,United States,美国
3-195-2,7706,"Hauppauge, NY",NetSat Express Inc,,,United States,美国
3-195-3,7707,"Billerica, MA","NetNumber, Inc.",,,United States,美国
3-195-4,7708,"Portland, OR",Ontus Telecommunications Corp,Portland,,United States,美国
3-195-5,7709,"Worcester, MA",CTC Communications Corp,Worcester,,United States,美国
3-195-6,7710,"Miami, FL","Telecom Argentina USA, Inc",Miami,,United States,美国
3-195-7,7711,"Miami, FL","Telmex USA, LLC",Miami,,United States,美国
3-196-0,7712,"Plattsburgh, NY",American International Networks LLC,,,United States,美国
3-196-1,7713,"Reston, VA",Discovery Telecommunications LLC,,,United States,美国
3-196-2,7714,"Los Angeles, CA","Reliance Communications, Inc",Los Angeles,,United States,美国
3-196-3,7715,"New York, NY","Reliance Communications, Inc",New York,,United States,美国
3-196-4,7716,"New York, NY",Telekom Malaysia (USA) Inc,New York,,United States,美国
3-196-5,7717,"Miami, FL",Corisat America Inc,Miami,,United States,美国
3-196-6,7718,"Halsey, NJ","deltathree, Inc.",,,United States,美国
3-196-7,7719,"Herndon, VA",Equant Inc,,,United States,美国
3-197-0,7720,"New York, NY","Reliance Communications, Inc",New York,,United States,美国
3-197-1,7721,"Los Angeles, CA","Reliance Communications, Inc",Los Angeles,,United States,美国
3-197-2,7722,"Los Angeles, CA","Teleglobe America, Inc",Los Angeles,,United States,美国
3-197-3,7723,"Newark, NJ","Teleglobe America, Inc",Newark,,United States,美国
3-197-4,7724,"New York, NY","Jaina Systems Network, Inc",New York,,United States,美国
3-197-5,7725,"Boston, MA",Bridgeport Networks Inc,Boston,,United States,美国
3-197-6,7726,"Cedar Falls, IA",Carrier PB Telco Inc,,,United States,美国
3-197-7,7727,"Miami, FL",IPIP Corp.,Miami,,United States,美国
3-198-0,7728,"Miami, FL","Telmex USA, LLC",Miami,,United States,美国
3-198-1,7729,"San Jose, CA","Datek Systems, Inc",San Jose,,United States,美国
3-198-2,7730,"New York, NY",3U Telecom Inc,New York,,United States,美国
3-198-3,7731,"Los Angeles, CA","Arbinet-thexchange, Inc",Los Angeles,,United States,美国
3-198-4,7732,"Mattoon, IL",Verisign Inc,,,United States,美国
3-198-5,7733,"Los Angeles, CA",Los Angeles InternetExchange,Los Angeles,,United States,美国
3-198-6,7734,"San Jose, CA","Aicent, Inc",San Jose,,United States,美国
3-198-7,7735,"Ashburn, VA","Aicent, Inc",,,United States,美国
3-199-0,7736,"New York, NY",Worldstar Telecom Inc,New York,,United States,美国
3-199-1,7737,"Houston, TX","Touch-Tel USA, L.P.",Houston,,United States,美国
3-199-2,7738,"Los Angeles, CA",China Unicom USA Corporation,Los Angeles,,United States,美国
3-199-3,7739,"Pompano Beach, FL",Verizon Business Group,,,United States,美国
3-199-4,7740,"New York, NY","France Telecom Long Distance USA, LLC",New York,,United States,美国
3-199-5,7741,"New York, NY","Local Fiber, LLC",New York,,United States,美国
3-199-6,7742,"New York, NY","MD Telecom, Inc",New York,,United States,美国
3-199-7,7743,"Miami, FL","Digicel USA, Inc",Miami,,United States,美国
3-200-0,7744,"Wentzville, MO","Syniverse Technologies, Inc",,,United States,美国
3-200-1,7745,"Fort Lauderdale, FL","Trilogy International Enterprises, LLC",Fort Lauderdale,,United States,美国
3-200-2,7746,"Los Angeles, CS","Secure IP Telecom, Inc",Los Angeles,,United States,美国
3-200-3,7747,"Dallas, TX","Syniverse Technologies, Inc",Dallas,,United States,美国
3-200-4,7748,"Philadelphia, PA","Syniverse Technologies, Inc",,,United States,美国
3-200-5,7749,"Miami, FL","Digicel USA, Inc",Miami,,United States,美国
3-200-6,7750,"Los Angeles, CA","Secure IP Telecom, Inc",Los Angeles,,United States,美国
3-200-7,7751,"Los Angeles (3), CA",TNZI USA LLC,Los Angeles,,United States,美国
3-201-0,7752,"Oak Hill, VA","France Telecom Long Distance USA, LLC",,,United States,美国
3-201-1,7753,"Los Angeles, CA",Bharti Airtel Ltd,Los Angeles,,United States,美国
3-201-2,7754,"Tampa, FL","Syniverse Technologies, Inc",Tampa,,United States,美国
3-201-3,7755,"Tampa, FL","Syniverse Technologies, Inc",Tampa,,United States,美国
3-201-4,7756,"Newark, NJ","Teleglobe America, Inc",Newark,,United States,美国
3-201-5,7757,"New York, NY","Teleglobe America, Inc",New York,,United States,美国
3-201-6,7758,"Los Angeles, CA","Teleglobe America, Inc",Los Angeles,,United States,美国
3-201-7,7759,"New York, NY","Digicel USA, Inc",New York,,United States,美国
3-202-0,7760,"San Antonio, TX",Verisign Inc,San Antonio,,United States,美国
3-202-1,7761,"Overland Park, KS",Verisign Inc,Overland Park,,United States,美国
3-202-2,7762,"New York, NY",Dollar Phone Corp,New York,,United States,美国
3-202-3,7763,"Dallas, TX","Iris Wireless, LLC",Dallas,,United States,美国
3-202-4,7764,"Dallas (2), TX","Iris Wireless, LLC",Dallas,,United States,美国
3-202-5,7765,"Nashville, TN","Iris Wireless, LLC",Nashville,,United States,美国
3-202-6,7766,"Boca Raton, FL","Telefonica International Wholesale Services USA, Inc",,,United States,美国
3-202-7,7767,"Sunnyvale, CA",Qwest Communications Corporation,,,United States,美国
3-203-0,7768,"Los Angeles, CA",Qwest Communications Corporation,Los Angeles,,United States,美国
3-203-1,7769,"Houston, TX",Qwest Communications Corporation,Houston,,United States,美国
3-203-2,7770,"Los Angeles, CA","MiNO Wireless USA, Inc",Los Angeles,,United States,美国
3-203-3,7771,"Los Angeles (2), CA","MiNO Wireless USA, Inc",Los Angeles,,United States,美国
3-203-4,7772,"Los Angeles (3), CA","MiNO Wireless USA, Inc",Los Angeles,,United States,美国
3-203-5,7773,"Los Angeles (4), CA","MiNO Wireless USA, Inc",Los Angeles,,United States,美国
3-203-6,7774,"Miami, FL",TransPacific Telecom,Miami,,United States,美国
3-203-7,7775,"Palm Bay, FL","Telco 214, Inc",,,United States,美国
3-204-0,7776,"Orlando, FL","Telco 214, Inc",Orlando,,United States,美国
3-204-1,7777,"New York, NY",United Hubbing Inc.,New York,,United States,美国
3-204-2,7778,"New York, NY",United Hubbing Inc.,New York,,United States,美国
3-204-3,7779,"Dallas, TX",BT Americas Inc,Dallas,,United States,美国
3-204-4,7780,"Hauppauge, NY",Globecomm Network Services Corp.,,,United States,美国
3-204-5,7781,"Miami, FL",Dba Next Telecommunication Inc,Miami,,United States,美国
3-204-6,7782,"New York, NY","Telecom North America Mobile, Inc.",New York,,United States,美国
3-204-7,7783,"New York, NY",US Cambridge Group LLC,New York,,United States,美国
7-096-0,15104,MSCURU01,AM Wireless Uruguay SA,,MSC,Uruguay,乌拉圭
7-096-1,15105,"CTI1, Montevideo Aguada (AXE10)",Administración nacional de Telecomunicaciones (ANTEL),Montevideo,,Uruguay,乌拉圭
7-096-2,15106,"CTI2, Montevideo Unión (AXE10)",Administración nacional de Telecomunicaciones (ANTEL),Montevideo,,Uruguay,乌拉圭
7-096-3,15107,MSC-GSM/Montevideo 1,Administración nacional de Telecomunicaciones (ANTEL),Montevideo,MSC,Uruguay,乌拉圭
7-096-4,15108,MSC-GSM/Montevideo 2,Administración nacional de Telecomunicaciones (ANTEL),Montevideo,MSC,Uruguay,乌拉圭
7-096-5,15109,AXE MSC,Abiatar SA,,MSC,Uruguay,乌拉圭
4-164-1,9505,Tashkent EWSD,UzInter Telecom (JSC Uzintel),,,Uzbekistan,乌兹别克斯坦
4-164-2,9506,Tashkent AXE-10,UzInter Telecom (JSC Uzintel),,,Uzbekistan,乌兹别克斯坦
4-164-3,9507,Tashkent NEAX-61,UzInter Telecom (JSC Uzintel),,,Uzbekistan,乌兹别克斯坦
5-082-0,10896,Port Vila,Telecom Vanuatu Limited,,,Vanuatu,瓦努阿图
5-082-1,10897,Port Vila,Telecom Vanuatu Limited,,,Vanuatu,瓦努阿图
5-082-3,10899,MGW Port-Vila,Telecom Vanuatu Limited,,MGW,Vanuatu,瓦努阿图
5-082-4,10900,Port-Vila,Can'l Holding Limited,,,Vanuatu,瓦努阿图
5-082-6,10902,"Digical Pacific Ltd, Hong Kong",Digicel Vanuatu Ltd,,,Vanuatu,瓦努阿图
5-082-7,10903,"Ellouk, Port Vila, Vanuatu",Digicel Vanuatu Ltd,,,Vanuatu,瓦努阿图
7-068-0,14880,"Caracas, Los Palos Grandes ID#5","Telcel Celular, C.A.",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-068-1,14881,Caracas - El Rosal (CR4),Compa?ía Anónima Nacional Teléfonos de Venezuela (CANTV),,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-068-2,14882,Caracas - CNT (CR3),Compa?ía Anónima Nacional Teléfonos de Venezuela (CANTV),,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-068-3,14883,Maracaibo (MB0),Compa?ía Anónima Nacional Teléfonos de Venezuela (CANTV),,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-068-4,14884,"Caracas, Los Palos Grandes, ID #10","Telcel Celular, C.A.",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-068-5,14885,"Los Velázquez, Municipio Eulalia Buroz, Edo. Miranda","TESAM de Venezuela, C.A.",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-068-6,14886,Parque Tecnológico Sartenejas,"Corporación Digitel, C.A.",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-068-7,14887,Estado Zulia - Mara 1,"Infonet Redes de Información, C.A.",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-069-0,14888,"Anzoátegui, AMZMC001","Digicel, C.A.",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-069-1,14889,"Caracas, ID#5","Telcel Celular, C.A.",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-069-2,14890,"Torre Mariara, El Rosal, Caracas","Telecomunicaciones NGTV, S.A. (new Global Telecom)",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-069-3,14891,"ANS_CCS (Vitcom), C.A.","Veninfotel Comunicaciones Vitcom, C.A.",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-069-4,14892,Cracas - CNT - NDC00,Compa?ía Anónima Nacional Teléfonos de Venezuela (CANTV),,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-069-5,14893,"Avenida de Libertador, Caracas",Compa?ía Anónima Nacional Teléfonos de Venezuela (CANTV),,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-069-6,14894,"Miranda, Caracas","Entel Venezuela, C.A.",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-069-7,14895,"Miranda, Caracas","Entel Venezuela, C.A.",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-070-0,14896,"Av. Francisco de Miranda, Caracas","LDTeleCom Comunicaciones, C.A.",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-070-1,14897,"Av. Libertador, Caracas","Convergia Venezuela, SA",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
7-070-2,14898,"Av. Francisco de Miranda, Caracas","Convergia Venezuela, SA",,,Venezuela (Bolivarian Republic of),委内瑞拉（玻利瓦尔共和国）
